   0.NN   ; 1.input ; 1.speed ; 1.ksiD ; 1.density ; 1.output ; 1.delay ; 2.input ; 2.speed ; 2.ksiD ; 2.density ; 2.output ; 2.delay ; 3.input ; 3.speed ; 3.ksiD ; 3.density ; 3.output ; 3.delay ; 4.input ; 4.speed ; 4.ksiD ; 4.density ; 4.output ; 4.delay ; 5.input ; 5.speed ; 5.ksiD ; 5.density ; 5.output ; 5.delay ; 6.input ; 6.speed ; 6.ksiD ; 6.density ; 6.output ; 6.delay ; 7.input ; 7.speed ; 7.ksiD ; 7.density ; 7.output ; 7.delay ; 8.input ; 8.speed ; 8.ksiD ; 8.density ; 8.output ; 8.delay 
  27.9400 ;  0.0288 ;  0.6892 ; 1.0000 ;    0.0418 ;   0.0316 ;  1.9990 ;  0.0146 ;  0.9341 ; 0.5000 ;    0.0157 ;   0.0394 ;  0.8570 ;  0.0710 ;  0.9509 ; 0.7000 ;    0.0746 ;   0.7973 ;  0.8520 ;  0.4913 ;  0.7485 ; 0.8000 ;    0.6564 ;   0.0403 ;  0.8560 ;  0.6626 ;  0.5432 ; 1.5000 ;    1.2197 ;   0.0633 ;  1.4560 ;  0.9009 ;  0.6160 ; 1.0000 ;    1.4624 ;   0.5207 ;  0.8850 ;  0.2083 ;  1.0819 ; 1.5000 ;    0.1925 ;   1.3936 ;  1.2380 ;  0.3124 ;  1.7555 ; 0.6000 ;    0.1780 ;   0.5747 ;  0.4550 
  28.0600 ;  0.0730 ;  0.7361 ; 1.0000 ;    0.0992 ;   0.0771 ;  1.9990 ;  0.0146 ;  0.8191 ; 0.5000 ;    0.0179 ;   0.4012 ;  0.8050 ;  0.4783 ;  0.5491 ; 0.7000 ;    0.8711 ;   0.4412 ;  0.8890 ;  0.0920 ;  0.4491 ; 0.8000 ;    0.2049 ;   0.0317 ;  0.8830 ;  0.2812 ;  0.9477 ; 1.5000 ;    0.2967 ;   0.0000 ;  1.5180 ;  0.4729 ;  1.6340 ; 1.0000 ;    0.2894 ;   2.2226 ;  0.9220 ;  0.8890 ;  1.6873 ; 1.5000 ;    0.5269 ;   0.0903 ;  1.1820 ;  1.3336 ;  1.0693 ; 0.6000 ;    1.2471 ;   0.1728 ;  0.3980 
  28.3400 ;  0.2132 ;  0.7138 ; 1.0000 ;    0.2986 ;   0.2195 ;  1.9990 ;  0.3200 ;  0.3481 ; 0.5000 ;    0.9193 ;   0.1820 ;  0.6830 ;  0.4015 ;  0.7735 ; 0.7000 ;    0.5190 ;   0.3301 ;  1.0370 ;  0.5556 ;  1.2343 ; 0.8000 ;    0.4501 ;   0.7522 ;  0.9310 ;  0.6626 ;  0.5432 ; 1.5000 ;    1.2197 ;   0.0633 ;  1.4560 ;  1.1456 ;  1.1955 ; 1.0000 ;    0.9583 ;   1.3758 ;  0.9170 ;  0.5503 ;  1.7398 ; 1.5000 ;    0.3163 ;   0.4712 ;  1.1810 ;  0.8255 ;  0.7306 ; 0.6000 ;    1.1299 ;   0.1300 ;  0.4100 
  28.3500 ;  0.2182 ;  0.7097 ; 1.0000 ;    0.3074 ;   0.2245 ;  1.9990 ;  0.3308 ;  0.3395 ; 0.5000 ;    0.9743 ;   0.1660 ;  0.6870 ;  0.3905 ;  0.8087 ; 0.7000 ;    0.4829 ;   0.3341 ;  1.0370 ;  0.5691 ;  1.2001 ; 0.8000 ;    0.4742 ;   0.7727 ;  0.9270 ;  0.6667 ;  0.5170 ; 1.5000 ;    1.2894 ;   0.0602 ;  1.4610 ;  1.1671 ;  1.2988 ; 1.0000 ;    0.8986 ;   1.3380 ;  0.9200 ;  0.5352 ;  1.6433 ; 1.5000 ;    0.3257 ;   0.3664 ;  1.1820 ;  0.8028 ;  0.6913 ; 0.6000 ;    1.1613 ;   0.1230 ;  0.4150 
  28.4800 ;  0.2769 ;  0.6383 ; 1.0000 ;    0.4338 ;   0.2837 ;  1.9990 ;  0.4150 ;  0.3369 ; 0.5000 ;    1.2318 ;   0.1059 ;  0.7560 ;  0.3896 ;  1.1184 ; 0.7000 ;    0.3483 ;   0.3027 ;  0.9120 ;  0.3642 ;  0.5624 ; 0.8000 ;    0.6476 ;   0.0040 ;  0.8500 ;  0.1820 ;  1.1040 ; 1.5000 ;    0.1649 ;   0.0030 ;  1.5250 ;  0.3097 ;  1.3321 ; 1.0000 ;    0.2325 ;   0.6933 ;  0.8410 ;  0.2773 ;  0.7368 ; 1.5000 ;    0.3764 ;   0.1054 ;  1.2350 ;  0.4160 ;  2.0623 ; 0.6000 ;    0.2017 ;   2.0314 ;  0.4540 
  28.8300 ;  0.3281 ;  0.3773 ; 1.0000 ;    0.8697 ;   0.3327 ;  2.0000 ;  0.1080 ;  0.8923 ; 0.5000 ;    0.1210 ;   0.0036 ;  0.8640 ;  0.3363 ;  0.3752 ; 0.7000 ;    0.8963 ;   0.0060 ;  0.9520 ;  0.5379 ;  1.2627 ; 0.8000 ;    0.4260 ;   0.7439 ;  0.9340 ;  0.4363 ;  0.7277 ; 1.5000 ;    0.5996 ;   0.0084 ;  1.5060 ;  0.7583 ;  1.1603 ; 1.0000 ;    0.6535 ;   0.7721 ;  0.8360 ;  0.3089 ;  1.5220 ; 1.5000 ;    0.2029 ;   0.1742 ;  1.2080 ;  0.4633 ;  0.8105 ; 0.6000 ;    0.5716 ;   0.1646 ;  0.4050 
  28.8900 ;  0.3175 ;  0.3386 ; 1.0000 ;    0.9375 ;   0.3208 ;  2.0000 ;  0.0478 ;  0.9331 ; 0.5000 ;    0.0512 ;   0.0040 ;  0.8630 ;  0.3248 ;  0.4272 ; 0.7000 ;    0.7602 ;   0.0143 ;  0.9900 ;  0.5782 ;  1.0189 ; 0.8000 ;    0.5675 ;   0.6352 ;  0.9010 ;  0.1374 ;  1.1792 ; 1.5000 ;    0.1165 ;   0.0128 ;  1.5270 ;  0.6623 ;  0.6321 ; 1.0000 ;    1.0478 ;   0.2292 ;  0.8540 ;  0.0917 ;  1.8627 ; 1.5000 ;    0.0492 ;   0.2766 ;  1.1810 ;  0.1375 ;  0.9480 ; 0.6000 ;    0.1451 ;   0.2162 ;  0.4380 
  29.3200 ;  0.1303 ;  0.2784 ; 1.0000 ;    0.4680 ;   0.1236 ;  2.0000 ;  0.2970 ;  0.3684 ; 0.5000 ;    0.8063 ;   0.2057 ;  0.6750 ;  0.3293 ;  0.7970 ; 0.7000 ;    0.4132 ;   0.2752 ;  0.8600 ;  0.5164 ;  1.2851 ; 0.8000 ;    0.4018 ;   0.7292 ;  0.9360 ;  0.0363 ;  1.3716 ; 1.5000 ;    0.0265 ;   0.0595 ;  1.5310 ;  1.0640 ;  0.9851 ; 1.0000 ;    1.0800 ;   0.3974 ;  0.9100 ;  0.1590 ;  0.6415 ; 1.5000 ;    0.2478 ;   0.4006 ;  1.2270 ;  0.2384 ;  0.9258 ; 0.6000 ;    0.2575 ;   0.0723 ;  0.4010 
  29.4400 ;  0.0730 ;  0.3366 ; 1.0000 ;    0.2168 ;   0.0675 ;  2.0000 ;  0.4020 ;  0.3159 ; 0.5000 ;    1.2729 ;   0.1159 ;  0.7340 ;  0.1834 ;  0.4334 ; 0.7000 ;    0.4231 ;   0.1583 ;  0.9160 ;  0.4913 ;  0.7485 ; 0.8000 ;    0.6564 ;   0.0403 ;  0.8560 ;  0.2812 ;  1.2034 ; 1.5000 ;    0.2337 ;   1.4846 ;  1.4690 ;  1.6832 ;  1.6340 ; 1.0000 ;    1.0301 ;   0.7464 ;  0.8950 ;  0.2985 ;  1.8520 ; 1.5000 ;    0.1612 ;   0.2772 ;  1.1850 ;  0.4478 ;  1.7555 ; 0.6000 ;    0.2551 ;   0.1298 ;  0.4550 
  29.5800 ;  0.0232 ;  0.4328 ; 1.0000 ;    0.0536 ;   0.0203 ;  2.0000 ;  0.3909 ;  0.4631 ; 0.5000 ;    0.8441 ;   0.0946 ;  0.8050 ;  0.1148 ;  0.4766 ; 0.7000 ;    0.2409 ;   0.1917 ;  1.0040 ;  0.0454 ;  0.4873 ; 0.8000 ;    0.0932 ;   0.0448 ;  0.8930 ;  0.6303 ;  0.5109 ; 1.5000 ;    1.2337 ;   0.0247 ;  1.4780 ;  0.2612 ;  0.5636 ; 1.0000 ;    0.4634 ;   0.1713 ;  0.8680 ;  0.0685 ;  0.6598 ; 1.5000 ;    0.1038 ;   0.2309 ;  1.2130 ;  0.1028 ;  0.8105 ; 0.6000 ;    0.1268 ;   0.2688 ;  0.4050 
  29.7700 ;  0.0003 ;  0.5797 ; 1.0000 ;    0.0006 ;   0.0007 ;  1.9990 ;  0.1822 ;  0.8139 ; 0.5000 ;    0.2239 ;   0.0224 ;  0.8590 ;  0.0231 ;  1.0602 ; 0.7000 ;    0.0218 ;   0.9277 ;  0.9880 ;  0.3642 ;  1.2964 ; 0.8000 ;    0.2809 ;   0.5523 ;  0.9420 ;  0.0163 ;  1.4993 ; 1.5000 ;    0.0109 ;   0.4425 ;  1.5270 ;  1.9225 ;  1.6480 ; 1.0000 ;    1.1666 ;   1.6833 ;  0.8990 ;  0.6733 ;  1.7274 ; 1.5000 ;    0.3898 ;   0.1301 ;  1.1810 ;  1.0100 ;  1.7311 ; 0.6000 ;    0.5834 ;   0.5971 ;  0.4230 
  30.3700 ;  0.2280 ;  0.7007 ; 1.0000 ;    0.3254 ;   0.2345 ;  1.9990 ;  0.3509 ;  0.3258 ; 0.5000 ;    1.0771 ;   0.1486 ;  0.6970 ;  0.3831 ;  0.8770 ; 0.7000 ;    0.4368 ;   0.3568 ;  1.0360 ;  0.5828 ;  1.1171 ; 0.8000 ;    0.5217 ;   0.7446 ;  0.9170 ;  0.6504 ;  0.5007 ; 1.5000 ;    1.2989 ;   0.0391 ;  1.4730 ;  1.1405 ;  1.4836 ; 1.0000 ;    0.7688 ;   1.2239 ;  0.9230 ;  0.4896 ;  1.3991 ; 1.5000 ;    0.3499 ;   0.2254 ;  1.1860 ;  0.7343 ;  0.7412 ; 0.6000 ;    0.9907 ;   0.1335 ;  0.4270 
  30.4200 ;  0.2515 ;  0.6749 ; 1.0000 ;    0.3726 ;   0.2582 ;  1.9990 ;  0.3909 ;  0.3126 ; 0.5000 ;    1.2506 ;   0.1235 ;  0.7230 ;  0.3817 ;  1.0234 ; 0.7000 ;    0.3730 ;   0.4285 ;  1.0090 ;  0.5379 ;  0.8567 ; 0.8000 ;    0.6279 ;   0.2341 ;  0.8710 ;  0.4847 ;  0.6654 ; 1.5000 ;    0.7283 ;   0.0176 ;  1.5010 ;  0.6803 ;  1.6864 ; 1.0000 ;    0.4034 ;   0.5159 ;  0.9130 ;  0.2064 ;  0.7769 ; 1.5000 ;    0.2656 ;   0.1041 ;  1.2040 ;  0.3096 ;  1.4325 ; 0.6000 ;    0.2161 ;   0.3311 ;  0.4500 
  30.4400 ;  0.2603 ;  0.6634 ; 1.0000 ;    0.3925 ;   0.2671 ;  1.9990 ;  0.4020 ;  0.3159 ; 0.5000 ;    1.2729 ;   0.1159 ;  0.7340 ;  0.3829 ;  1.0666 ; 0.7000 ;    0.3590 ;   0.4504 ;  0.9830 ;  0.4913 ;  0.7485 ; 0.8000 ;    0.6564 ;   0.0403 ;  0.8560 ;  0.3855 ;  0.7966 ; 1.5000 ;    0.4839 ;   0.0092 ;  1.5110 ;  0.4999 ;  1.6340 ; 1.0000 ;    0.3059 ;   0.6243 ;  0.8950 ;  0.2497 ;  0.6480 ; 1.5000 ;    0.3853 ;   0.0794 ;  1.2150 ;  0.3746 ;  1.7555 ; 0.6000 ;    0.2134 ;   0.4563 ;  0.4550 
  30.4900 ;  0.2808 ;  0.6317 ; 1.0000 ;    0.4444 ;   0.2876 ;  1.9990 ;  0.4163 ;  0.3451 ; 0.5000 ;    1.2062 ;   0.1084 ;  0.7610 ;  0.3960 ;  1.1233 ; 0.7000 ;    0.3525 ;   0.2290 ;  0.8980 ;  0.3282 ;  0.5265 ; 0.8000 ;    0.6234 ;   0.0037 ;  0.8530 ;  0.1374 ;  1.1792 ; 1.5000 ;    0.1165 ;   0.0128 ;  1.5270 ;  0.2456 ;  1.2304 ; 1.0000 ;    0.1996 ;   0.6023 ;  0.8370 ;  0.2409 ;  0.8270 ; 1.5000 ;    0.2913 ;   0.1261 ;  1.2380 ;  0.3614 ;  2.0372 ; 0.6000 ;    0.1774 ;   2.3074 ;  0.4510 
  30.5000 ;  0.2845 ;  0.6250 ; 1.0000 ;    0.4552 ;   0.2914 ;  1.9990 ;  0.4167 ;  0.3544 ; 0.5000 ;    1.1758 ;   0.1027 ;  0.7660 ;  0.3941 ;  1.1250 ; 0.7000 ;    0.3503 ;   0.1930 ;  0.8870 ;  0.2917 ;  0.4961 ; 0.8000 ;    0.5879 ;   0.0090 ;  0.8560 ;  0.0976 ;  1.2500 ; 1.5000 ;    0.0781 ;   0.0305 ;  1.5290 ;  0.2326 ;  1.1250 ; 1.0000 ;    0.2067 ;   0.5587 ;  0.8350 ;  0.2235 ;  0.9375 ; 1.5000 ;    0.2384 ;   0.1706 ;  1.2390 ;  0.3352 ;  1.9704 ; 0.6000 ;    0.1701 ;   2.4573 ;  0.4450 
  30.6100 ;  0.3175 ;  0.5443 ; 1.0000 ;    0.5833 ;   0.3242 ;  1.9990 ;  0.3689 ;  0.5161 ; 0.5000 ;    0.7147 ;   0.0867 ;  0.8180 ;  0.4109 ;  0.9409 ; 0.7000 ;    0.4367 ;   0.0253 ;  0.8520 ;  0.0052 ;  0.5891 ; 0.8000 ;    0.0088 ;   0.0808 ;  0.9080 ;  0.1374 ;  1.3886 ; 1.5000 ;    0.0990 ;   1.2218 ;  1.5070 ;  1.3279 ;  0.6321 ; 1.0000 ;    2.1008 ;   0.4364 ;  0.8870 ;  0.1745 ;  1.8424 ; 1.5000 ;    0.0947 ;   0.1855 ;  1.1810 ;  0.2618 ;  0.6949 ; 0.6000 ;    0.3768 ;   0.2024 ;  0.4210 
  30.8500 ;  0.3252 ;  0.3638 ; 1.0000 ;    0.8937 ;   0.3294 ;  2.0000 ;  0.0859 ;  0.9105 ; 0.5000 ;    0.0943 ;   0.0004 ;  0.8650 ;  0.3298 ;  0.3796 ; 0.7000 ;    0.8688 ;   0.0078 ;  0.9650 ;  0.5691 ;  1.2001 ; 0.8000 ;    0.4742 ;   0.7727 ;  0.9270 ;  0.3333 ;  0.8706 ; 1.5000 ;    0.3829 ;   0.0025 ;  1.5150 ;  0.7829 ;  0.9512 ; 1.0000 ;    0.8231 ;   0.4784 ;  0.8370 ;  0.1914 ;  1.7357 ; 1.5000 ;    0.1103 ;   0.2015 ;  1.1920 ;  0.2871 ;  0.6913 ; 0.6000 ;    0.4153 ;   0.1475 ;  0.4150 
  30.9500 ;  0.3015 ;  0.3057 ; 1.0000 ;    0.9862 ;   0.3032 ;  2.0000 ;  0.0102 ;  0.9307 ; 0.5000 ;    0.0110 ;   0.0492 ;  0.8550 ;  0.3524 ;  0.5798 ; 0.7000 ;    0.6078 ;   0.0351 ;  1.0210 ;  0.4631 ;  0.6971 ; 0.8000 ;    0.6644 ;   0.0181 ;  0.8520 ;  0.0000 ;  1.4830 ; 1.5000 ;    0.0000 ;   0.2022 ;  1.5310 ;  0.2554 ;  0.6699 ; 1.0000 ;    0.3812 ;   0.1939 ;  0.8910 ;  0.0776 ;  1.2827 ; 1.5000 ;    0.0605 ;   0.5000 ;  1.1880 ;  0.1163 ;  1.8859 ; 0.6000 ;    0.0617 ;   0.3209 ;  0.4560 
  30.9700 ;  0.2951 ;  0.2962 ; 1.0000 ;    0.9962 ;   0.2961 ;  2.0000 ;  0.0037 ;  0.9201 ; 0.5000 ;    0.0040 ;   0.0868 ;  0.8500 ;  0.3830 ;  0.6454 ; 0.7000 ;    0.5934 ;   0.0589 ;  1.0290 ;  0.3990 ;  0.6032 ; 0.8000 ;    0.6615 ;   0.0005 ;  0.8490 ;  0.0163 ;  1.4993 ; 1.5000 ;    0.0109 ;   0.4425 ;  1.5270 ;  0.5019 ;  0.8236 ; 1.0000 ;    0.6094 ;   0.2272 ;  0.9020 ;  0.0909 ;  1.0138 ; 1.5000 ;    0.0897 ;   0.3836 ;  1.1950 ;  0.1363 ;  2.0443 ; 0.6000 ;    0.0667 ;   0.3375 ;  0.4560 
  31.1600 ;  0.2132 ;  0.2501 ; 1.0000 ;    0.8525 ;   0.2081 ;  2.0000 ;  0.0967 ;  0.6381 ; 0.5000 ;    0.1516 ;   0.7988 ;  0.6980 ;  1.0070 ;  1.1243 ; 0.7000 ;    0.8957 ;   1.0314 ;  0.8940 ;  0.0278 ;  0.8384 ; 0.8000 ;    0.0331 ;   0.1748 ;  0.9260 ;  0.6626 ;  0.5027 ; 1.5000 ;    1.3179 ;   0.0393 ;  1.4670 ;  1.2455 ;  1.1955 ; 1.0000 ;    1.0418 ;   1.2651 ;  0.8360 ;  0.5060 ;  1.8683 ; 1.5000 ;    0.2708 ;   0.3696 ;  1.1830 ;  0.7590 ;  1.2603 ; 0.6000 ;    0.6022 ;   1.0227 ;  0.4470 
  31.3000 ;  0.1406 ;  0.2716 ; 1.0000 ;    0.5176 ;   0.1338 ;  2.0000 ;  0.2727 ;  0.3928 ; 0.5000 ;    0.6943 ;   0.2339 ;  0.6690 ;  0.3677 ;  0.8659 ; 0.7000 ;    0.4246 ;   0.3034 ;  0.8560 ;  0.4631 ;  1.3101 ; 0.8000 ;    0.3535 ;   0.6834 ;  0.9400 ;  0.0976 ;  1.2500 ; 1.5000 ;    0.0781 ;   0.0305 ;  1.5290 ;  1.0174 ;  0.7944 ; 1.0000 ;    1.2807 ;   0.4464 ;  0.9010 ;  0.1786 ;  0.6387 ; 1.5000 ;    0.2796 ;   0.3196 ;  1.2160 ;  0.2678 ;  1.2321 ; 0.6000 ;    0.2174 ;   0.1100 ;  0.3980 
  31.3800 ;  0.1005 ;  0.3041 ; 1.0000 ;    0.3304 ;   0.0942 ;  2.0000 ;  0.3602 ;  0.3208 ; 0.5000 ;    1.1230 ;   0.1463 ;  0.7020 ;  0.2405 ;  0.5903 ; 0.7000 ;    0.4074 ;   0.2068 ;  0.8830 ;  0.5828 ;  1.0695 ; 0.8000 ;    0.5449 ;   0.6926 ;  0.9100 ;  0.0363 ;  1.4891 ; 1.5000 ;    0.0244 ;   0.5455 ;  1.5240 ;  1.4449 ;  1.5584 ; 1.0000 ;    0.9271 ;   0.4102 ;  0.9230 ;  0.1641 ;  1.2369 ; 1.5000 ;    0.1326 ;   1.0413 ;  1.2320 ;  0.2461 ;  0.8274 ; 0.6000 ;    0.2974 ;   0.0510 ;  0.4330 
  31.5600 ;  0.0288 ;  0.4178 ; 1.0000 ;    0.0690 ;   0.0255 ;  2.0000 ;  0.4020 ;  0.4309 ; 0.5000 ;    0.9330 ;   0.0965 ;  0.7960 ;  0.1220 ;  0.4334 ; 0.7000 ;    0.2814 ;   0.1716 ;  0.9920 ;  0.0920 ;  0.4491 ; 0.8000 ;    0.2049 ;   0.0317 ;  0.8830 ;  0.6626 ;  0.5027 ; 1.5000 ;    1.3179 ;   0.0393 ;  1.4670 ;  0.2425 ;  0.6160 ; 1.0000 ;    0.3937 ;   0.1988 ;  0.8560 ;  0.0795 ;  0.8035 ; 1.5000 ;    0.0990 ;   0.3025 ;  1.2030 ;  0.1193 ;  1.0693 ; 0.6000 ;    0.1115 ;   0.4677 ;  0.3980 
  31.5900 ;  0.0206 ;  0.4404 ; 1.0000 ;    0.0468 ;   0.0179 ;  2.0000 ;  0.3842 ;  0.4802 ; 0.5000 ;    0.8001 ;   0.0891 ;  0.8100 ;  0.1070 ;  0.5020 ; 0.7000 ;    0.2130 ;   0.2056 ;  1.0090 ;  0.0278 ;  0.5157 ; 0.8000 ;    0.0538 ;   0.0589 ;  0.8980 ;  0.6030 ;  0.5332 ; 1.5000 ;    1.1309 ;   0.0258 ;  1.4840 ;  0.2903 ;  0.5669 ; 1.0000 ;    0.5120 ;   0.1723 ;  0.8750 ;  0.0689 ;  0.6291 ; 1.5000 ;    0.1095 ;   0.1880 ;  1.2190 ;  0.1034 ;  0.7306 ; 0.6000 ;    0.1415 ;   0.1805 ;  0.4100 
  31.6600 ;  0.0066 ;  0.4948 ; 1.0000 ;    0.0134 ;   0.0052 ;  2.0000 ;  0.3200 ;  0.6119 ; 0.5000 ;    0.5229 ;   0.0740 ;  0.8350 ;  0.0792 ;  0.7265 ; 0.7000 ;    0.1090 ;   0.3414 ;  1.0350 ;  0.0278 ;  0.8384 ; 0.8000 ;    0.0331 ;   0.1748 ;  0.9260 ;  0.2812 ;  0.9477 ; 1.5000 ;    0.2967 ;   0.0000 ;  1.5180 ;  0.5162 ;  1.0545 ; 1.0000 ;    0.4895 ;   0.3363 ;  0.9130 ;  0.1345 ;  1.1587 ; 1.5000 ;    0.1161 ;   0.3592 ;  1.2350 ;  0.2018 ;  1.2603 ; 0.6000 ;    0.1601 ;   0.1849 ;  0.4470 
  31.7200 ;  0.0007 ;  0.5417 ; 1.0000 ;    0.0014 ;   0.0003 ;  1.9990 ;  0.2474 ;  0.7278 ; 0.5000 ;    0.3399 ;   0.0518 ;  0.8510 ;  0.0521 ;  0.9307 ; 0.7000 ;    0.0560 ;   0.5571 ;  1.0310 ;  0.1843 ;  1.1468 ; 0.8000 ;    0.1607 ;   0.3776 ;  0.9390 ;  0.0363 ;  1.3716 ; 1.5000 ;    0.0265 ;   0.0595 ;  1.5310 ;  0.9943 ;  1.5999 ; 1.0000 ;    0.6215 ;   0.7732 ;  0.9230 ;  0.3093 ;  1.8262 ; 1.5000 ;    0.1694 ;   0.2019 ;  1.1860 ;  0.4639 ;  2.0443 ; 0.6000 ;    0.2269 ;   0.2728 ;  0.4560 
  31.9200 ;  0.0232 ;  0.6786 ; 1.0000 ;    0.0342 ;   0.0257 ;  1.9990 ;  0.0258 ;  0.9374 ; 0.5000 ;    0.0275 ;   0.0231 ;  0.8600 ;  0.0489 ;  1.0067 ; 0.7000 ;    0.0486 ;   0.7458 ;  0.8520 ;  0.5379 ;  0.8567 ; 0.8000 ;    0.6279 ;   0.2341 ;  0.8710 ;  0.6303 ;  0.6284 ; 1.5000 ;    1.0030 ;   0.1036 ;  1.4460 ;  1.0836 ;  0.5636 ; 1.0000 ;    1.9226 ;   0.5529 ;  0.8730 ;  0.2212 ;  0.8416 ; 1.5000 ;    0.2628 ;   0.5682 ;  1.2380 ;  0.3318 ;  1.4325 ; 0.6000 ;    0.2316 ;   1.0628 ;  0.4500 
  32.0100 ;  0.0526 ;  0.7203 ; 1.0000 ;    0.0730 ;   0.0562 ;  1.9990 ;  0.0004 ;  0.8853 ; 0.5000 ;    0.0005 ;   0.1768 ;  0.8350 ;  0.2330 ;  0.7147 ; 0.7000 ;    0.3260 ;   0.6702 ;  0.8680 ;  0.2551 ;  0.4717 ; 0.8000 ;    0.5409 ;   0.0156 ;  0.8590 ;  0.5293 ;  0.6114 ; 1.5000 ;    0.8656 ;   0.0162 ;  1.4960 ;  0.7020 ;  1.2304 ; 1.0000 ;    0.5705 ;   1.7324 ;  0.9180 ;  0.6930 ;  1.8464 ; 1.5000 ;    0.3753 ;   0.3747 ;  1.1850 ;  1.0395 ;  1.8662 ; 0.6000 ;    0.5570 ;   0.2366 ;  0.4360 
  32.1100 ;  0.0957 ;  0.7460 ; 1.0000 ;    0.1283 ;   0.1003 ;  1.9990 ;  0.0478 ;  0.7339 ; 0.5000 ;    0.0651 ;   0.7539 ;  0.7560 ;  0.8542 ;  0.4272 ; 0.7000 ;    1.9994 ;   0.2929 ;  0.9180 ;  0.0052 ;  0.5891 ; 0.8000 ;    0.0088 ;   0.0808 ;  0.9080 ;  0.0637 ;  1.3147 ; 1.5000 ;    0.0484 ;   0.0571 ;  1.5300 ;  0.4307 ;  1.6179 ; 1.0000 ;    0.2662 ;   2.1564 ;  0.8910 ;  0.8625 ;  1.0507 ; 1.5000 ;    0.8210 ;   0.0472 ;  1.1940 ;  1.2938 ;  0.6949 ; 0.6000 ;    1.8619 ;   0.1172 ;  0.4210 
  32.1400 ;  0.1102 ;  0.7491 ; 1.0000 ;    0.1471 ;   0.1151 ;  1.9990 ;  0.0755 ;  0.6771 ; 0.5000 ;    0.1116 ;   0.8569 ;  0.7200 ;  0.9719 ;  0.3868 ; 0.7000 ;    2.5129 ;   0.2511 ;  0.9370 ;  0.0052 ;  0.7311 ; 0.8000 ;    0.0071 ;   0.1349 ;  0.9200 ;  0.0041 ;  1.4568 ; 1.5000 ;    0.0028 ;   0.1442 ;  1.5320 ;  0.5301 ;  1.3960 ; 1.0000 ;    0.3797 ;   1.7879 ;  0.8460 ;  0.7151 ;  0.7294 ; 1.5000 ;    0.9804 ;   0.0367 ;  1.2070 ;  1.0727 ;  0.9480 ; 0.6000 ;    1.1316 ;   0.1873 ;  0.4380 
  32.2000 ;  0.1406 ;  0.7486 ; 1.0000 ;    0.1878 ;   0.1460 ;  1.9990 ;  0.1440 ;  0.5600 ; 0.5000 ;    0.2570 ;   0.5717 ;  0.6700 ;  0.7177 ;  0.3934 ; 0.7000 ;    1.8245 ;   0.2295 ;  0.9760 ;  0.1202 ;  1.0529 ; 0.8000 ;    0.1142 ;   0.2958 ;  0.9360 ;  0.0976 ;  1.4330 ; 1.5000 ;    0.0681 ;   0.9240 ;  1.5140 ;  1.4493 ;  0.7944 ; 1.0000 ;    1.8245 ;   0.7644 ;  0.8430 ;  0.3058 ;  0.7855 ; 1.5000 ;    0.3892 ;   0.0704 ;  1.2370 ;  0.4587 ;  1.8859 ; 0.6000 ;    0.2432 ;   0.7068 ;  0.4560 
  32.2500 ;  0.1667 ;  0.7415 ; 1.0000 ;    0.2248 ;   0.1724 ;  1.9990 ;  0.2083 ;  0.4687 ; 0.5000 ;    0.4444 ;   0.3548 ;  0.6600 ;  0.5272 ;  0.4848 ; 0.7000 ;    1.0874 ;   0.2459 ;  1.0050 ;  0.2917 ;  1.2539 ; 0.8000 ;    0.2326 ;   0.4736 ;  0.9420 ;  0.3333 ;  1.1294 ; 1.5000 ;    0.2951 ;   1.1335 ;  1.4560 ;  1.8530 ;  0.5625 ; 1.0000 ;    3.2942 ;   0.5215 ;  0.8710 ;  0.2086 ;  1.4118 ; 1.5000 ;    0.1478 ;   0.3525 ;  1.2180 ;  0.3129 ;  1.9704 ; 0.6000 ;    0.1588 ;   0.9193 ;  0.4450 
  32.3100 ;  0.1979 ;  0.7251 ; 1.0000 ;    0.2729 ;   0.2040 ;  1.9990 ;  0.2850 ;  0.3801 ; 0.5000 ;    0.7499 ;   0.2263 ;  0.6720 ;  0.4303 ;  0.6682 ; 0.7000 ;    0.6440 ;   0.3071 ;  1.0310 ;  0.4913 ;  1.3009 ; 0.8000 ;    0.3777 ;   0.7088 ;  0.9380 ;  0.6030 ;  0.6853 ; 1.5000 ;    0.8799 ;   0.1538 ;  1.4430 ;  1.1698 ;  0.8855 ; 1.0000 ;    1.3210 ;   0.9369 ;  0.9060 ;  0.3748 ;  1.8750 ; 1.5000 ;    0.1999 ;   1.2258 ;  1.1820 ;  0.5621 ;  1.0693 ; 0.6000 ;    0.5257 ;   0.2476 ;  0.3980 
